Site,Variety,Date,Year,Doy,GrowingSeason,DaysAfterSowing,Tmax,Tmin,RHmax,RHmin,LW,Prec,Rad,GrowingDegreeDays,PhenoCode,CyclePercentage,LightInterception,LightInterceptionRef,AGBattainable,AGBRef,YieldAttainable,YieldRef,HTtimeRinoculum,HTtimeSinoculum,OuterInoculum, FirstInfection, HTtimeRinfection, Susceptible,Latent,Sporulating,Dead,Affected,DiseaseSeverity,DiseaseSeverityRef,LightIntHealthy,AGBactual,YieldActual,YieldActualRef,LightStealers,SenAccelerator,RUEReducers,AssimilateSappers,FungicidePotentialDegradation,FungicideActualDegradation,FungicideTenacityFunction,FungicideConcentrationFactor,FungicideEfficacy
indiana,Generic,25/10/1974,1974,298,0,0,19.879,13.849001,88.565605,60.409573,0,0,9.24,0,0,6.792453,0.18384382,,176.82289,,0,,0.6585679,8.541079,0.07,02/10/1974 00:00:00,0.6585679,0.9855785,0.0093395645,0.005081931,0,0.014421496,0.005081931,,0.18281431,71.513084,0,,0.005599916,0,0.01116848,0.05599888,0,0,0,0,0
indiana,Generic,26/10/1974,1974,299,0,0,16.187,3.2980003,100,47.11652,7,0,14.060001,0,0,7.1698112,0.20435882,,189.63324,,0,,0.60975057,9.150829,0.07,02/10/1974 00:00:00,0.60975057,0.97772324,0.017704995,0.0045717703,0,0.022276767,0.0045717703,,0.20332028,84.0783,0,,0.0050819516,0,0.010138094,0.05081931,0,0,0,0,0
indiana,Generic,27/10/1974,1974,300,0,0,18.138,2.5429997,100,37.992928,7,0,13.22,0,0,7.5471697,0.2162189,,208.16963,,0,,0,9.150829,0.07,02/10/1974 00:00:00,0,0.9699063,0.025772737,0.0043209987,0,0.030093737,0.0043209987,,0.21523039,102.3159,0,,0.0045717955,0,0.00912267,0.0457177,0,0,0,0,0
indiana,Generic,28/10/1974,1974,301,0,0,21.542,8.465,82.18777,35.39455,0,1.1837959,12.939999,0,0,7.9245286,0.2284435,,225.59956,,0,,1,10.150829,0.07,02/10/1974 00:00:00,1,0.97151667,0.024393573,0.004089771,0,0.028483344,0.004089771,,0.2274564,119.47766,0,,0.004320979,0,0.008623302,0.043209985,0,0,0,0,0
indiana,Generic,29/10/1974,1974,302,0,0,17.047,14.552,72.85228,62.104183,24,14.544527,2.13,0,0,8.301887,0.24690959,,248.16753,,0,,1,11.150829,0.07,02/10/1974 00:00:00,1,0.95681864,0.039397467,0.003783902,0,0.043181367,0.003783902,,0.24589978,141.72896,0,,0.0040897727,0,0.0081627965,0.04089771,0,0,0,0,0
indiana,Generic,30/10/1974,1974,303,0,0,22.765,15.956001,98.05961,64.19348,7,1.7928362,6.77,0,0,8.679245,0.2665238,,252.16237,,0,,0.8563199,12.007149,0.07,02/10/1974 00:00:00,0.8563199,0.9421177,0.047937375,0.009944934,0,0.05788231,0.009944934,,0.26551533,145.64078,0,,0.0037838817,0,0.007553458,0.037839018,0,0,0,0,0
indiana,Generic,31/10/1974,1974,304,0,0,23.704,15.011,100,58.64267,7,0,9.83,0,0,9.056604,0.29376888,,266.46478,,0,,0.12087924,12.128028,0.07,02/10/1974 00:00:00,0,0.9308331,0.060141783,0.009025132,0,0.06916691,0.009025132,,0.29084736,159.42126,0,,0.009944916,0,0.019790947,0.099449344,0,0,0,0,0
indiana,Generic,01/11/1974,1974,305,0,0,21.95,17.058002,81.805244,60.35925,0,1.9498081,10.26,0,0,9.433963,0.32290888,,289.93805,,0,,1,13.128028,0.07,02/10/1974 00:00:00,1,0.9370661,0.048835628,0.0140982615,0,0.06293389,0.0140982615,,0.31999457,182.17445,0,,0.0090251565,0,0.017968833,0.09025133,0,0,0,0,0
indiana,Generic,02/11/1974,1974,306,0,0,22.057,14.065,100,62.64297,9,0,10.76,0,0,9.811321,0.33439237,,317.07822,,0,,1,14.128028,0.07,02/10/1974 00:00:00,1,0.9171682,0.063373104,0.019458683,0,0.082831785,0.019458683,,0.329678,208.04185,0,,0.014098287,0,0.027997792,0.14098261,0,0,0,0,0
indiana,Generic,03/11/1974,1974,307,0,0,17.642,12.588,100,76.95798,24,16.018179,1.7,0,0,10.18868,0.34635574,,346.67715,,0,,1,15.128028,0.07,02/10/1974 00:00:00,1,0.8975651,0.08364833,0.018786566,0,0.102434896,0.018786566,,0.3396161,235.75174,0,,0.019458711,0,0.038538754,0.19458683,0,0,0,0,0
indiana,Generic,04/11/1974,1974,308,0,0,11.441,8.142,100,90.25709,24,6.5408525,3.98,0,0,10.566038,0.3458509,,351.5068,,0,,0.77144384,15.899471,0.07,02/10/1974 00:00:00,0.77144384,0.3647033,0.09365332,0.030828005,0,0.12448133,0.030828005,,0.33935356,240.1264,0,,0.01878655,0,0.03722018,0.18786566,0,0,0,0,0
indiana,Generic,05/11/1974,1974,309,0,0,9.072,5.1330004,100,78.099495,24,10.745755,3.73,0,0,10.943397,0.3468745,,359.21024,,0,,0.046758503,15.94623,0.07,02/10/1974 00:00:00,0,0.8689743,0.08655136,0.044474334,0,0.1310257,0.044474334,,0.33618104,246.83084,0,,0.030828,0,0.06070566,0.30828005,0,0,0,0,0
indiana,Generic,06/11/1974,1974,310,0,0,10.629,4.907,86.42332,58.4841,0,0,8.13,0,0,11.320755,0.34692132,,364.7783,,0,,0.50283957,16.44907,0.07,02/10/1974 00:00:00,0.50283957,0.8689753,0.0865564,0.044468336,0,0.13102473,0.044468336,,0.33149222,251.24379,0,,0.044474363,0,0.08697075,0.44474334,0,0,0,0,0
indiana,Generic,07/11/1974,1974,311,0,0,11.625,0.09399986,100,49.771366,7,0,12.25,0,0,11.698113,0.3511407,,378.94638,,0,,0.56283504,17.011906,0.07,02/10/1974 00:00:00,0.56283504,0.8596275,0.082506604,0.057865944,0,0.14037254,0.057865944,,0.33552605,263.1599,0,,0.044468343,0,0.08695924,0.44468337,0,0,0,0,0
indiana,Generic,08/11/1974,1974,312,0,0,12.789,1.1529999,100,50.0263,7,0,12.07,0,0,12.075472,0.34885052,,379.5958,,0,,0.5629597,17.574865,0.07,02/10/1974 00:00:00,0.5629597,0.34005797,0.095123574,0.05824583,0,0.1533694,0.05824583,,0.32866398,263.12433,0,,0.057865918,0,0.112383366,0.5786594,0,0,0,0,0
indiana,Generic,09/11/1974,1974,313,0,0,13.455,0.029000282,100,48.219757,7,0,11.33,0,0,12.45283,0.35075033,,388.6921,,0,,0.083753526,17.658619,0.07,02/10/1974 00:00:00,0,0.84265673,0.0994049,0.057938397,0,0.1573433,0.057938397,,0.33032057,270.1395,0,,0.058245838,0,0.1130991,0.5824583,0,0,0,0,0
indiana,Generic,10/11/1974,1974,314,0,0,12.061,7.759,81.0206,60.715145,0,4.57623,2.42,0,0,12.830189,0.34847692,,388.91724,,0,,1,18.658619,0.07,02/10/1974 00:00:00,1,0.33449113,0.07892384,0.078095034,0.0013889078,0.15840778,0.07948394,,0.3282867,269.74832,0,,0.057938397,0,0.11251992,0.57938397,0,0,0,0,0
indiana,Generic,11/11/1974,1974,315,0,0,10.524,9.215,92.88811,85.079475,24,13.952597,2.19,0,0,13.207547,0.34900582,,394.61157,,0,,0.4154963,19.074116,0.07,02/10/1974 00:00:00,0.4154963,0.83339596,0.087240584,0.07668651,0.00267698,0.16660407,0.07936349,,0.32126546,273.39505,0,,0.07948393,0,0.15265018,0.7948394,0,0,0,0,0
indiana,Generic,12/11/1974,1974,316,0,0,8.619,1.8339999,96.94504,60.41954,7,1.1182774,6.16,0,0,13.584906,0.34921235,,399.4202,,0,,0.143741,19.217857,0.07,02/10/1974 00:00:00,0,0.8247826,0.073620446,0.098921575,0.0026753969,0.17521742,0.101596974,,0.32149765,276.3536,0,,0.079363465,0,0.15242839,0.7936349,0,0,0,0,0
indiana,Generic,13/11/1974,1974,317,0,0,5.227,-1.3340001,100,64.76872,24,11.155519,4.92,0,0,13.962264,0.3499747,,405.15414,,0,,0,19.217857,0.07,02/10/1974 00:00:00,0,0.82505476,0.07356953,0.0987061,0.0026695689,0.1749452,0.10137566,,0.31441832,279.49548,0,,0.10159695,0,0.19287199,1.0159698,0,0,0,0,0
indiana,Generic,14/11/1974,1974,318,0,0,0.90600014,-6.209,100,71.7497,24,6.546733,11.79,0,0,14.3396225,0.34811345,,405.15414,,0,,0,19.217857,0.07,02/10/1974 00:00:00,0,0.3165043,0.07396288,0.09923384,0.002683842,0.17588058,0.101917684,,0.31282324,278.48172,0,,0.10137564,0,0.19247425,1.0137566,0,0,0,0,0
indiana,Generic,15/11/1974,1974,319,0,0,-0.17700005,-6.049,97.99769,63.18653,7,0,12,0,0,14.716981,0.34643412,,405.15414,,0,,0.06847692,19.286335,0.07,02/10/1974 00:00:00,0,0.3132764,0.07432141,0.099714875,0.0026968522,0.17673315,0.102411725,,0.31112635,277.46255,0,,0.101917684,0,0.19344813,1.0191768,0,0,0,0,0
indiana,Generic,16/11/1974,1974,320,0,0,4.477,-4.9639997,100,56.12548,7,0,8.31,0,0,15.094339,0.3449189,,405.15414,,0,,0.44983226,19.736168,0.07,02/10/1974 00:00:00,0.44983226,0.31033713,0.07466758,0.10015292,0.002708699,0.1775292,0.10286161,,0.30959517,276.43845,0,,0.10241175,0,0.19433534,1.0241172,0,0,0,0,0
indiana,Generic,17/11/1974,1974,321,0,0,9.974,0.54699993,100,54.086033,7,0,10.74,0,0,15.471699,0.3435631,,405.15414,,0,,0.5544062,20.290575,0.07,02/10/1974 00:00:00,0.5544062,0.30423355,0.07844762,0.10054815,0.0027193886,0.18171515,0.103267536,,0.30822363,275.40982,0,,0.10286164,0,0.19514275,1.0286162,0,0,0,0,0
indiana,Generic,18/11/1974,1974,322,0,0,11.959,1.1260004,100,58.408188,7,0,9.91,0,0,15.849057,0.34405106,,408.569,,0,,1,21.290575,0.07,02/10/1974 00:00:00,1,0.81432486,0.060542658,0.122416995,0.0027155317,0.18567517,0.12513253,,0.30852175,276.83957,0,,0.10326755,0,0.19587094,1.0326754,0,0,0,0,0
indiana,Generic,19/11/1974,1974,323,0,0,13.952,7.4500003,100,74.54669,11,0,3.23,0,0,16.226416,0.34690663,,416.5596,,0,,0.8180283,22.108603,0.07,02/10/1974 00:00:00,0.8180283,0.79507977,0.07390668,0.12832038,0.002693179,0.20492023,0.13101356,,0.3034973,280.9389,0,,0.12513256,0,0.23460698,1.2513254,0,0,0,0,0
indiana,Generic,20/11/1974,1974,324,0,0,13.095,5.4210005,100,63.034805,9,1.2139477,6.74,0,0,16.603773,0.35071787,,426.57663,,0,,0,22.108603,0.07,02/10/1974 00:00:00,0,0.78055865,0.08983498,0.12694246,0.0026639123,0.21944135,0.12960637,,0.30476907,286.202,0,,0.13101357,0,0.24486262,1.3101356,0,0,0,0,0
indiana,Generic,21/11/1974,1974,325,0,0,5.083,0.09200001,72.85717,51.061237,0,0,7.59,0,0,16.981133,0.35871792,,445.55032,,0,,0.31926724,22.42787,0.07,02/10/1974 00:00:00,0.31926724,0.7854526,0.087831505,0.12411142,0.0026045023,0.21454743,0.12671593,,0.3122258,297.41714,0,,0.12960637,0,0.24241495,1.2960637,0,0,0,0,0
indiana,Generic,22/11/1974,1974,326,0,0,8.274,-2.4099998,100,49.77339,7,0,10.2,0,0,17.35849,0.35754007,,445.77362,,0,,0.4722258,22.900095,0.07,02/10/1974 00:00:00,0.4722258,0.28389105,0.094693795,0.12452028,0.002613082,0.22182716,0.12713335,,0.31223404,296.2987,0,,0.1267159,0,0.2373749,1.2671592,0,0,0,0,0
indiana,Generic,23/11/1974,1974,327,0,0,15.958,4.1160007,92.81337,41.965034,3,2.0963268,7.54,0,0,17.73585,0.3564485,,445.77362,,0,,0.95616376,23.856258,0.07,02/10/1974 00:00:00,0.95616376,0.27816412,0.075909935,0.14747912,0.0026210845,0.22601014,0.1501002,,0.311132,295.02737,0,,0.12713337,0,0.23810387,1.2713336,0,0,0,0,0
indiana,Generic,24/11/1974,1974,328,0,0,15.397,5.4520006,100,66.42183,9,1.3076227,1.5900002,0,0,18.113209,0.36813632,,472.53766,,0,,0,23.856258,0.07,02/10/1974 00:00:00,0,0.7739264,0.07616121,0.14737456,0.0025378685,0.22607364,0.14991242,,0.31287897,309.95703,0,,0.15010023,0,0.27767038,1.5010021,0,0,0,0,0
indiana,Generic,25/11/1974,1974,329,0,0,5.098,0.18300009,85.30124,60.116386,0,0,8.2,0,0,18.490566,0.36931145,,478.2936,,0,,0,23.856258,0.07,02/10/1974 00:00:00,0,0.7746457,0.075918876,0.14690562,0.0025297932,0.22535428,0.14943542,,0.31394708,311.99387,0,,0.14991242,0,0.27735108,1.4991242,0,0,0,0,0
indiana,Generic,26/11/1974,1974,330,0,0,2.9400003,-5.413,85.26306,46.120472,0,0,9.04,0,0,18.867926,0.36815184,,478.80667,,0,,0,23.856258,0.07,02/10/1974 00:00:00,0,0.29466382,0.076158,0.14736836,0.0025377613,0.22606412,0.14990611,,0.31313694,310.81522,0,,0.1494354,0,0.27653986,1.4943541,0,0,0,0,0
indiana,Generic,27/11/1974,1974,331,0,0,4.195,-1.1490002,75.68027,51.546963,0,1.1377215,4.36,0,0,19.245283,0.36682633,,478.80667,,0,,0,23.856258,0.07,02/10/1974 00:00:00,0,0.291972,0.076433204,0.14790086,0.0025469316,0.226881,0.1504478,,0.31183684,309.31616,0,,0.1499061,0,0.27734035,1.4990611,0,0,0,0,0
indiana,Generic,28/11/1974,1974,332,0,0,2.13,-3.4759998,85.291176,56.582573,0,0,9.94,0,0,19.622643,0.36554697,,478.80667,,0,,0.07824129,23.9345,0.07,02/10/1974 00:00:00,0,0.28936845,0.0767007,0.14841849,0.0025558453,0.22767504,0.15097433,,0.31055123,307.81168,0,,0.15044779,0,0.278261,1.504478,0,0,0,0,0
indiana,Generic,29/11/1974,1974,333,0,0,4.5860004,-4.49,97.539345,50.388187,7,0,7.2,0,0,20,0.3643263,,478.80667,,0,,0,23.9345,0.07,02/10/1974 00:00:00,0,0.2868464,0.076990336,0.14891577,0.0025644088,0.22847052,0.15148018,,0.3093224,306.30194,0,,0.15097433,0,0.27915543,1.5097433,0,0,0,0,0
indiana,Generic,30/11/1974,1974,334,0,0,3.154,0.8799999,79.87175,67.87728,0,2.8548865,3.44,0,0,20.37736,0.3631482,,478.80667,,0,,0,23.9345,0.07,02/10/1974 00:00:00,0,0.28443888,0.0772401,0.14939886,0.002572728,0.2292117,0.1519716,,0.30813846,304.78714,0,,0.1514802,0,0.28001416,1.5148019,0,0,0,0,0
indiana,Generic,01/12/1974,1974,335,0,0,1.164,-0.39199996,99.22625,88.635086,24,19.338718,4.67,0,0,20.754717,0.36232156,,479.49603,,0,,0,23.9345,0.07,02/10/1974 00:00:00,0,0.28274667,0.07741633,0.14973973,0.002578598,0.22973466,0.15231833,,0.30725896,303.68784,0,,0.15197158,0,0.2808478,1.5197159,0,0,0,0,0
indiana,Generic,02/12/1974,1974,336,0,0,1.951,-0.011999965,94.05723,81.63024,9,1.8612475,7.04,0,0,21.132076,0.36122787,,479.49603,,0,,0,23.9345,0.07,02/10/1974 00:00:00,0,0.28050414,0.077650726,0.15019308,0.0025864053,0.23043022,0.15277949,,0.30620623,302.16464,0,,0.15231836,0,0.28143585,1.5231833,0,0,0,0,0
indiana,Generic,03/12/1974,1974,337,0,0,1.0359999,-4.496,100,72.598335,9,0,7.9299994,0,0,21.509434,0.36017606,,479.49603,,0,,0,23.9345,0.07,02/10/1974 00:00:00,0,0.27834347,0.077877484,0.1506317,0.0025939583,0.23110315,0.15322566,,0.30514854,300.63684,0,,0.15277946,0,0.28221738,1.5277948,0,0,0,0,0
indiana,Generic,04/12/1974,1974,338,0,0,-0.16599989,-6.698,100,72.25,9,0,7.72,0,0,21.886793,0.3591703,,479.49603,,0,,0,23.9345,0.07,02/10/1974 00:00:00,0,0.27627373,0.07809556,0.1510535,0.002601222,0.2317503,0.15365472,,0.3041362,299.10458,0,,0.15322566,0,0.28297323,1.5322566,0,0,0,0,0
indiana,Generic,05/12/1974,1974,339,0,0,1.3179998,-9.443,100,54.767292,7,0,9.79,0,0,22.26415,0.3581997,,479.49603,,0,,0.000627089,23.935127,0.07,02/10/1974 00:00:00,0,0.27427295,0.078307174,0.15146281,0.0026082704,0.23237824,0.15407108,,0.3031606,297.56802,0,,0.1536547,0,0.28369963,1.5365472,0,0,0,0,0
indiana,Generic,06/12/1974,1974,340,0,0,3.029,-3.82,98.381195,59.658066,7,0,8.95,0,0,22.64151,0.35726303,,479.49603,,0,,0.12123103,24.056358,0.07,02/10/1974 00:00:00,0,0.2723386,0.07851272,0.15185991,0.0026151086,0.23298775,0.15447502,,0.30221912,296.0273,0,,0.1540711,0,0.28440428,1.5407108,0,0,0,0,0
indiana,Generic,07/12/1974,1974,341,0,0,4.393,1.5560001,100,83.13068,24,5.747411,1.09,0,0,23.018867,0.35635912,,479.49603,,0,,0.0668023,24.123161,0.07,02/10/1974 00:00:00,0,0.27042148,0.078759514,0.15224509,0.0026217415,0.23362634,0.15486683,,0.30131054,294.48257,0,,0.15447503,0,0.28508753,1.5447502,0,0,0,0,0
indiana,Generic,08/12/1974,1974,342,0,0,4.342,-3.647,100,78.38697,11,4.4645963,2.95,0,0,23.396227,0.35573742,,480.04218,,0,,0,24.123161,0.07,02/10/1974 00:00:00,0,0.2691077,0.07892325,0.15251116,0.0026263236,0.23406073,0.1551375,,0.3006455,293.26358,0,,0.15486681,0,0.2857499,1.5486683,0,0,0,0,0
indiana,Generic,09/12/1974,1974,343,0,0,-4.0039997,-10.128,93.69812,58.354183,5,0,9.78,0,0,23.773584,0.35491192,,480.04218,,0,,0,24.123161,0.07,02/10/1974 00:00:00,0,0.26739573,0.079106815,0.15286589,0.0026324322,0.23460513,0.15549833,,0.29985178,291.71222,0,,0.15513748,0,0.28620732,1.5513749,0,0,0,0,0
indiana,Generic,10/12/1974,1974,344,0,0,5.26,-6.7859993,84.38392,34.8993,0,0,9.14,0,0,24.150944,0.3541188,,480.04218,,0,,0.021746106,24.144907,0.07,02/10/1974 00:00:00,0,0.2657484,0.079284,0.15320827,0.002638328,0.2351306,0.1558466,,0.2990539,290.15723,0,,0.15549833,0,0.2868169,1.5549833,0,0,0,0,0
indiana,Generic,11/12/1974,1974,345,0,0,3.51,-2.472,100,65.17012,9,2.5751314,2.96,0,0,24.528303,0.35335347,,480.04218,,0,,0.06273848,24.207645,0.07,02/10/1974 00:00:00,0,0.2641483,0.079464056,0.1535401,0.0026440425,0.2356482,0.15618415,,0.29828453,288.59875,0,,0.1558466,0,0.287405,1.558466,0,0,0,0,0
indiana,Generic,12/12/1974,1974,346,0,0,3.921,0.4949999,100,84.08035,13,4.076834,4.28,0,0,24.90566,0.35261497,,480.04218,,0,,0.2997941,24.507439,0.07,02/10/1974 00:00:00,0,0.2625863,0.07965441,0.15386167,0.0026495801,0.23616566,0.15651125,,0.2975421,287.03693,0,,0.15618414,0,0.28797477,1.5618415,0,0,0,0,0
indiana,Generic,13/12/1974,1974,347,0,0,6.537,2.284,96.09606,71.307175,7,0,3.87,0,0,25.283018,0.3521699,,480.60843,,0,,0.20800182,24.71544,0.07,02/10/1974 00:00:00,0,0.2615446,0.07983123,0.15409373,0.0026529287,0.23657788,0.15674666,,0.29705134,285.81165,0,,0.15651125,0,0.2885267,1.5651125,0,0,0,0,0
indiana,Generic,14/12/1974,1974,348,0,0,5.044,2.304,98.038994,80.800575,11,0,4.08,0,0,25.660378,0.35345155,,484.83652,,0,,0.42285836,25.1383,0.07,02/10/1974 00:00:00,0.42285836,0.764201,0.07962076,0.15353496,0.0026433088,0.23579903,0.15617827,,0.2980492,286.77942,0,,0.15674663,0,0.28892374,1.5674665,0,0,0,0,0
indiana,Generic,15/12/1974,1974,349,0,0,6.206,3.473,92.013084,76.01237,24,8.997851,1.6200001,0,0,26.037735,0.35439768,,488.4463,,0,,0,25.1383,0.07,02/10/1974 00:00:00,0,0.756345,0.08789371,0.15312508,0.002636252,0.24365504,0.15576133,,0.29904848,287.3865,0,,0.15617824,0,0.28796482,1.5617826,0,0,0,0,0
indiana,Generic,16/12/1974,1974,350,0,0,4.121,1.4570001,85.901276,71.07907,0,0,3.92,0,0,26.415094,0.35473603,,490.82117,,0,,0,25.1383,0.07,02/10/1974 00:00:00,0,0.7565774,0.087809876,0.15297902,0.0026337374,0.24342263,0.15561275,,0.29948187,287.2579,0,,0.15576136,0,0.28726113,1.5576134,0,0,0,0,0
indiana,Generic,17/12/1974,1974,351,0,0,0.8389999,-1.6569998,86.32934,71.94379,0,1.2210786,5.71,0,0,26.792452,0.3547879,,492.57285,,0,,0,25.1383,0.07,02/10/1974 00:00:00,0,0.75661296,0.087797046,0.15295666,0.0026333525,0.24338706,0.15559001,,0.29957837,286.75635,0,,0.15561277,0,0.2870102,1.5561275,0,0,0,0,0
indiana,Generic,18/12/1974,1974,352,0,0,1.019,-4.368,76.72688,51.550297,0,0,6.55,0,0,27.169811,0.35405144,,492.57285,,0,,0,25.1383,0.07,02/10/1974 00:00:00,0,0.25689045,0.08797967,0.15327482,0.0026388299,0.24389331,0.15591365,,0.2989646,285.20044,0,,0.15559,0,0.28697175,1.5559001,0,0,0,0,0
indiana,Generic,19/12/1974,1974,353,0,0,1.412,-1.758,88.279236,70.067184,24,5.710342,8.16,0,0,27.547169,0.35334066,,492.57285,,0,,0,25.1383,0.07,02/10/1974 00:00:00,0,0.25539446,0.08815665,0.15358315,0.0026441384,0.24438395,0.15622729,,0.29825002,283.6413,0,,0.15591365,0,0.28751826,1.5591365,0,0,0,0,0
indiana,Generic,20/12/1974,1974,354,0,0,0.30100012,-6.21,100,65.99281,9,2.4680293,3.06,0,0,27.924528,0.35265464,,492.57285,,0,,0,25.1383,0.07,02/10/1974 00:00:00,0,0.25394875,0.08832814,0.15388192,0.002649282,0.24485934,0.1565312,,0.29756036,282.079,0,,0.15622729,0,0.2880476,1.5622729,0,0,0,0,0
indiana,Generic,21/12/1974,1974,355,0,0,0.36899996,-2.689,100,86.06964,15,1.4075019,3.6,0,0,28.301886,0.35199258,,492.57285,,0,,0.011234868,25.149534,0.07,02/10/1974 00:00:00,0,0.25255173,0.08849427,0.15417135,0.002654265,0.24531989,0.15682562,,0.29689476,280.5137,0,,0.15653121,0,0.2885604,1.565312,0,0,0,0,0
indiana,Generic,22/12/1974,1974,356,0,0,3.4230003,-11.424,100,60.44936,9,0,7.0999994,0,0,28.679245,0.3513536,,492.57285,,0,,0.2736716,25.423206,0.07,02/10/1974 00:00:00,0,0.25119764,0.08865931,0.15445174,0.0026590922,0.24577014,0.15711084,,0.29625234,278.94543,0,,0.1568256,0,0.28905696,1.5682561,0,0,0,0,0
indiana,Generic,23/12/1974,1974,357,0,0,6.461,0.49100018,100,79.14004,11,4.3272614,5.02,0,0,29.056602,0.3507369,,492.57285,,0,,0.16495098,25.588158,0.07,02/10/1974 00:00:00,0,0.24979395,0.08891451,0.1547233,0.0026637674,0.24630158,0.15738706,,0.29563233,277.37433,0,,0.15711081,0,0.2895378,1.5711083,0,0,0,0,0
indiana,Generic,24/12/1974,1974,358,0,0,5.083,0.73600006,100,96.879585,24,6.645554,5.86,0,0,29.433962,0.35063446,,493.65204,,0,,0,25.588158,0.07,02/10/1974 00:00:00,0,0.2495175,0.0890001,0.15476851,0.0026645456,0.24643315,0.15743306,,0.29544914,276.44608,0,,0.15738708,0,0.29000348,1.5738707,0,0,0,0,0
indiana,Generic,25/12/1974,1974,359,0,0,2.7979999,-6.789,100,61.180393,9,2.6085198,4.39,0,0,29.81132,0.35075033,,495.1734,,0,,0,25.588158,0.07,02/10/1974 00:00:00,0,0.7536483,0.0889707,0.15471739,0.0026636655,0.24635175,0.15738106,,0.29553065,275.78177,0,,0.15743303,0,0.2900809,1.5743306,0,0,0,0,0
indiana,Generic,26/12/1974,1974,360,0,0,0.48799992,-5.659,77.391716,48.985806,0,0,8.6,0,0,30.188679,0.35017768,,495.1734,,0,,0,25.588158,0.07,02/10/1974 00:00:00,0,0.24854994,0.08911619,0.1549704,0.0026680215,0.24675462,0.15763842,,0.29506636,274.20795,0,,0.15738106,0,0.28999335,1.5738106,0,0,0,0,0
indiana,Generic,27/12/1974,1974,361,0,0,1.2619998,-2.734,95.50788,71.2759,7,0,2.16,0,0,30.566036,0.34962496,,495.1734,,0,,0,25.588158,0.07,02/10/1974 00:00:00,0,0.24737811,0.08925708,0.15521538,0.0026722392,0.2471447,0.15788762,,0.29451063,272.63156,0,,0.15763843,0,0.29042697,1.5763842,0,0,0,0,0
indiana,Generic,28/12/1974,1974,362,0,0,2.23,-0.86100006,97.111046,77.64785,9,0,3.48,0,0,30.943398,0.34909153,,495.1734,,0,,0.14094621,25.729103,0.07,02/10/1974 00:00:00,0,0.24624592,0.08939347,0.15545256,0.0026763226,0.24752235,0.15812889,,0.29397428,271.05267,0,,0.15788764,0,0.29084677,1.5788763,0,0,0,0,0
indiana,Generic,29/12/1974,1974,363,0,0,5.042,-0.38999987,100,74.525215,11,0,1.82,0,0,31.320753,0.3485767,,495.1734,,0,,0.11876606,25.84787,0.07,02/10/1974 00:00:00,0,0.24510199,0.08957565,0.15568216,0.0026802756,0.24793808,0.15836243,,0.29345667,269.47137,0,,0.15812886,0,0.29125297,1.5812888,0,0,0,0,0
indiana,Generic,30/12/1974,1974,364,0,0,4.724,-0.23199987,100,82.043175,13,0,6.4400005,0,0,31.698114,0.34808466,,495.1734,,0,,0.08221141,25.93008,0.07,02/10/1974 00:00:00,0,0.24401355,0.08974434,0.15590222,0.0026840642,0.24833062,0.1585863,,0.29296112,267.88776,0,,0.15836245,0,0.29164624,1.5836244,0,0,0,0,0
indiana,Generic,31/12/1974,1974,365,0,0,4.204,0.09499979,100,80.36243,24,6.7916465,1.23,0,0,32.07547,0.34762642,,495.1734,,0,,0,25.93008,0.07,02/10/1974 00:00:00,0,0.24300897,0.08989163,0.15610774,0.0026876023,0.24868697,0.15879534,,0.29249763,266.30188,0,,0.15858626,0,0.29202294,1.5858629,0,0,0,0,0
indiana,Generic,01/01/1975,1975,1,0,0,2.963,-2.187,100,71.97874,9,0,6.9799995,0,0,32.45283,0.34721524,,495.2061,,0,,0,25.93008,0.07,02/10/1974 00:00:00,0,0.2421329,0.08999808,0.1562926,0.002690785,0.24898148,0.1589834,,0.29207906,264.73337,0,,0.15879536,0,0.29237473,1.5879534,0,0,0,0,0
indiana,Generic,02/01/1975,1975,2,0,0,2.342,-7.031,95.98184,47.849525,5,0,9.05,0,0,32.83019,0.3468188,,495.2061,,0,,0.016112106,25.946192,0.07,02/10/1974 00:00:00,0,0.24128759,0.09010095,0.15647125,0.0026938608,0.24926606,0.15916511,,0.29168037,263.14352,0,,0.15898341,0,0.2926911,1.589834,0,0,0,0,0
indiana,Generic,03/01/1975,1975,3,0,0,3.349,-0.6630001,96.572,72.35351,24,5.349624,4.3,0,0,33.207546,0.3464391,,495.2061,,0,,0,25.946192,0.07,02/10/1974 00:00:00,0,0.24047172,0.09020533,0.15664275,0.0026968133,0.24954489,0.15933956,,0.29129806,261.55188,0,,0.15916514,0,0.29299676,1.5916512,0,0,0,0,0
indiana,Generic,04/01/1975,1975,4,0,0,1.849,-4.888,100,64.17857,9,0,8.6,0,0,33.584904,0.34607264,,495.2061,,0,,0.12837966,26.074572,0.07,02/10/1974 00:00:00,0,0.23968911,0.09030084,0.15680861,0.002699669,0.24980913,0.15950829,,0.2909296,259.9585,0,,0.15933955,0,0.29329002,1.5933956,0,0,0,0,0
indiana,Generic,05/01/1975,1975,5,0,0,5.576,-5.958,100,46.47514,7,0,8.22,0,0,33.962265,0.34572884,,495.2061,,0,,0,26.074572,0.06999999,02/10/1974 00:00:00,0,0.2389099,0.090435125,0.15696456,0.0027023535,0.25010204,0.15966691,,0.29058224,258.3634,0,,0.15950829,0,0.29357368,1.5950829,0,0,0,0,0
