site,year,month,day,tx,tn,p,rad
Indiana,1980,10,3,14.743,7.307,0,8.24
Indiana,1980,10,4,10.941,2.871,0,11.6
Indiana,1980,10,5,11.866,1.177,0,13.78
Indiana,1980,10,6,17.115,2.337,0,17.23
Indiana,1980,10,7,20.423,7.223,0,16.85
Indiana,1980,10,8,26.683,11.205,0,16.77
Indiana,1980,10,9,20.919,10.361,0,16.78
Indiana,1980,10,10,23.727,6.886,0,16.32
Indiana,1980,10,11,17.342,11.156,0,7.95
Indiana,1980,10,12,11.543,6.333,0,15.06
Indiana,1980,10,13,14.015,0.785,0,16.14
Indiana,1980,10,14,21.499,8.361,0,14.3
Indiana,1980,10,15,21.659,12.049,0,11.74
Indiana,1980,10,16,24.489,15.14,1.37645602222847,11.06
Indiana,1980,10,17,21.92,18.063,19.0638959406897,4.98
Indiana,1980,10,18,17.547,7.633,0,15.27
Indiana,1980,10,19,12.873,3.944,0,9.83
Indiana,1980,10,20,16.09,6.219,0,6.73
Indiana,1980,10,21,17.02,9.283,0,13.08
Indiana,1980,10,22,14.586,4.885,0,14.25
Indiana,1980,10,23,18.662,6.862,0,13.86
Indiana,1980,10,24,14.863,9.467,7.1411609648635,4.59
Indiana,1980,10,25,7.583,4.437,0,8.32
Indiana,1980,10,26,6.908,-0.337,0,13.71
Indiana,1980,10,27,6.661,-0.385,6.06906414031982,3.21
Indiana,1980,10,28,7.272,1.799,11.0132575034072,8.27
Indiana,1980,10,29,7.128,-3.236,0,13.37
Indiana,1980,10,30,9.547,-4.39,0,13.76
Indiana,1980,10,31,15.334,1.551,0,13.28
Indiana,1980,11,1,10.708,3.095,0,12.61
Indiana,1980,11,2,12.601,-0.517,0,12.47
Indiana,1980,11,3,19.561,7.744,0,12.23
Indiana,1980,11,4,16.677,7.86,0,9.04
Indiana,1980,11,5,9.599,2.46,0,12.26
Indiana,1980,11,6,15.532,-0.631,0,12.08
Indiana,1980,11,7,19.669,12.379,0,7.74
Indiana,1980,11,8,15.771,6.137,0,8.54
Indiana,1980,11,9,17.855,11.029,0,11.8
Indiana,1980,11,10,14.115,3.763,0,10.02
Indiana,1980,11,11,6.149,-1.822,0,10.96
Indiana,1980,11,12,6.278,-0.172,0,2.78
Indiana,1980,11,13,17.06,4.603,0,9.93
Indiana,1980,11,14,13.41,5.309,7.92897045607788,0.94
Indiana,1980,11,15,5.281,2.228,1.97133474966904,3.86
Indiana,1980,11,16,5.249,-0.942,0,8.97
Indiana,1980,11,17,2.203,-0.371,1.48767232894897,2.73
Indiana,1980,11,18,4.079,-1.306,0,5.72
Indiana,1980,11,19,5.952,-4.378,0,10.76
Indiana,1980,11,20,7.558,-2.907,0,10.42
Indiana,1980,11,21,6.693,-0.329,0,10.61
Indiana,1980,11,22,9.86,-1.686,0,10.52
Indiana,1980,11,23,6.572,3.983,3.91047298899139,1.81
Indiana,1980,11,24,6.001,2.852,1.38981041402531,2.78
Indiana,1980,11,25,3.75,-3.428,0,8.28
Indiana,1980,11,26,3.624,-5.597,0,9.38
Indiana,1980,11,27,1.483,-1.015,19.2921757698059,4.26
Indiana,1980,11,28,0.697,-0.287,3.67943644522484,4.23
Indiana,1980,11,29,3.607,-0.881,2.87346839900238,6.65
Indiana,1980,11,30,9.876,-2.015,0,9.48
Indiana,1980,12,1,12.316,6.627,1.01174712170859,2.61
Indiana,1980,12,2,11.853,-3,6.4317464827468,3.48
Indiana,1980,12,3,0.698,-7.633,0,7.42
Indiana,1980,12,4,5.483,-3.469,0,5.61
Indiana,1980,12,5,12.017,3.774,0,3.09
Indiana,1980,12,6,16.463,9.915,0,3.4
Indiana,1980,12,7,15.751,12.233,2.62139737606049,3.15
Indiana,1980,12,8,15.05,5.37,13.5318905113877,0.68
Indiana,1980,12,9,5.112,1.977,3.45936119549606,1.58
Indiana,1980,12,10,1.602,-4.936,0,7.96
Indiana,1980,12,11,0.339,-5.191,0,7.26
Indiana,1980,12,12,11.678,-1.395,0,8.67
Indiana,1980,12,13,6.842,-1.941,0,7.79
Indiana,1980,12,14,2.836,-4.748,0,8.55
Indiana,1980,12,15,2.914,-2.161,1.29501819600364,5.39
Indiana,1980,12,16,0.901,-3.891,0,8.64
Indiana,1980,12,17,1.108,-4.071,0,7.55
Indiana,1980,12,18,4.618,-0.422,0,6.25
Indiana,1980,12,19,0.268,-12.389,0,9.29
Indiana,1980,12,20,-9.691,-15.894,0,9.48
Indiana,1980,12,21,-6.248,-14.331,0,9.14
Indiana,1980,12,22,0.551,-8.451,0,8.81
Indiana,1980,12,23,3.705,-2.019,0,7.04
Indiana,1980,12,24,-0.195,-8.526,6.75792992115021,6.08
Indiana,1980,12,25,-9.506,-20.429,0,9.56
Indiana,1980,12,26,-4.892,-13.257,1.21855735778809,4.91
Indiana,1980,12,27,-3.499,-14.977,0,9.29
Indiana,1980,12,28,2.522,-10.614,0,8.62
Indiana,1980,12,29,2.071,-2.178,4.71793738142878,3.49
Indiana,1980,12,30,0.999,-3.793,0,4.87
Indiana,1980,12,31,2.248,-1.462,1.06485686114866,2.91
Indiana,1981,1,1,1.459,-1.49,0,4.2
Indiana,1981,1,2,-0.035,-8.197,0,8.83
Indiana,1981,1,3,-2.33,-12.301,0,7.59
Indiana,1981,1,4,-11.556,-18.658,0,9.15
Indiana,1981,1,5,-5.443,-17.226,0,8.75
Indiana,1981,1,6,-2.033,-6.222,11.6007208823135,3.43
Indiana,1981,1,7,-1.593,-15.69,0,10.13
Indiana,1981,1,8,-11.228,-19.015,0,9.75
Indiana,1981,1,9,-7.689,-21.299,0,8.75
Indiana,1981,1,10,-8.428,-19.211,0,10.84
Indiana,1981,1,11,-13.264,-17.242,0,10.45
Indiana,1981,1,12,-6.252,-20.189,0,9.29
Indiana,1981,1,13,-1.494,-7.943,0,10.34
Indiana,1981,1,14,-2.153,-11.334,0,4.61
Indiana,1981,1,15,-1.046,-6.529,0,4.37
Indiana,1981,1,16,-2.963,-12.839,0,7.04
Indiana,1981,1,17,-5.259,-14.791,0,10.8
Indiana,1981,1,18,3.408,-6.281,0,10.9
Indiana,1981,1,19,5.907,-3.515,0,8.9
Indiana,1981,1,20,4.726,-1.287,0,3.86
Indiana,1981,1,21,1.637,-0.442,0,5.31
Indiana,1981,1,22,5.79,-3.104,0,10.94
Indiana,1981,1,23,5.696,-4.066,0,10.43
Indiana,1981,1,24,9.519,-3.983,0,11.11
Indiana,1981,1,25,11.367,0.762,0,7.43
Indiana,1981,1,26,10.204,2.12,0,7.95
Indiana,1981,1,27,4.786,0.056,0,7.34
Indiana,1981,1,28,1.883,-6.039,0,12.27
Indiana,1981,1,29,-2.468,-8.714,0,10.73
Indiana,1981,1,30,-2.487,-8.335,0,12.71
Indiana,1981,1,31,3.162,-8.549,0,11.74
Indiana,1981,2,1,5.437,-0.509,15.6444142064629,1.58
Indiana,1981,2,2,-1.647,-12.679,1.40413939942619,11.14
Indiana,1981,2,3,-8.511,-16.945,0,11.15
Indiana,1981,2,4,-8.737,-13.659,0,11.76
Indiana,1981,2,5,-3.467,-14.642,0,11.39
Indiana,1981,2,6,-1.57,-4.897,1.52418613430427,6.92
Indiana,1981,2,7,3.821,-4.087,0,6.13
Indiana,1981,2,8,0.593,-8.86,0,13.34
Indiana,1981,2,9,1.817,-8.92,0,12.91
Indiana,1981,2,10,2.987,-3.855,27.8170168400607,3.53
Indiana,1981,2,11,2.473,-21.232,8.76250036134252,12.12
Indiana,1981,2,12,-10.037,-29.146,0,15.48
Indiana,1981,2,13,-2.955,-15.524,0,15.17
Indiana,1981,2,14,2.277,-13.061,0,15.24
Indiana,1981,2,15,8.148,-6.36,0,13.39
Indiana,1981,2,16,11.297,5.072,1.95970753355823,7.1
Indiana,1981,2,17,12.43,5.667,0,7.63
Indiana,1981,2,18,14.549,9.169,0,6.17
Indiana,1981,2,19,15.283,8.196,0,8.04
Indiana,1981,2,20,10.423,1.87,0,9.09
Indiana,1981,2,21,12.291,0.58,0,11.2
Indiana,1981,2,22,11.907,7.629,6.62025213239303,4.06
Indiana,1981,2,23,9.861,2.31,5.1048640289082,5.6
Indiana,1981,2,24,10.494,1.363,1.24291120340558,15.63
Indiana,1981,2,25,10.67,-1.513,0,16.15
Indiana,1981,2,26,8.186,-2.366,0,16.94
Indiana,1981,2,27,13.139,-1.707,0,10.3
Indiana,1981,2,28,13.55,5.799,1.63966417312622,7.5
Indiana,1981,3,1,6.379,1.995,0,9.56
Indiana,1981,3,2,4.347,-0.14,0,10.62
Indiana,1981,3,3,4.192,-6.636,0,18.03
Indiana,1981,3,4,4.865,0.243,4.48196530341605,3.57
Indiana,1981,3,5,4.034,-0.954,6.18203878402213,10.12
Indiana,1981,3,6,3.728,-6.056,0,15.15
Indiana,1981,3,7,0.983,-6.567,0,16.43
Indiana,1981,3,8,3.428,-5.637,0,13.26
Indiana,1981,3,9,4.617,-1.972,0,9.66
Indiana,1981,3,10,8.192,-1.347,0,13.66
Indiana,1981,3,11,5.535,-0.481,1.43956328042805,15.49
Indiana,1981,3,12,14.443,-1.216,0,19.68
Indiana,1981,3,13,11.459,-0.317,0,18.45
Indiana,1981,3,14,7.731,-5.618,0,20.36
Indiana,1981,3,15,14.782,0.683,0,17.73
Indiana,1981,3,16,10.561,-5.272,0,20.92
Indiana,1981,3,17,3.807,-0.639,0,18.97
Indiana,1981,3,18,0.774,-6.57,0,13.96
Indiana,1981,3,19,-0.075,-5.724,1.78329050540427,11.58
Indiana,1981,3,20,5.308,-3.885,0,15.26
Indiana,1981,3,21,8.859,-3.083,0,19.04
Indiana,1981,3,22,9.137,-1.955,0,20.51
Indiana,1981,3,23,10.978,-2.483,0,21.77
Indiana,1981,3,24,13.518,-2.86,0,21.98
Indiana,1981,3,25,12.62,-4.229,0,20.23
Indiana,1981,3,26,17.342,4.247,0,15.68
Indiana,1981,3,27,13.656,1.895,5.4831892251741,22.67
Indiana,1981,3,28,21.42,4.376,0,19.72
Indiana,1981,3,29,19.456,14.562,2.88929045200348,9.41
Indiana,1981,3,30,16.353,11.523,3.60581576751429,13.89
Indiana,1981,3,31,25.212,4.825,0,22.41
Indiana,1981,4,1,22.611,10.573,0,17.75
Indiana,1981,4,2,22.012,2.442,0,22.56
Indiana,1981,4,3,21.848,14.977,3.19154560565948,10.15
Indiana,1981,4,4,20.69,17.037,2.67067021968614,9.4
Indiana,1981,4,5,14.763,4.831,0,8.9
Indiana,1981,4,6,11.453,-0.783,0,24.58
Indiana,1981,4,7,18.869,4.135,0,23.01
Indiana,1981,4,8,21.58,12.425,1.88019871711731,14.93
Indiana,1981,4,9,17.488,6.427,6.66777155055343,24.45
Indiana,1981,4,10,22.776,7.763,3.15153246981481,10.41
Indiana,1981,4,11,20.348,17.899,8.63235434280796,6.66
Indiana,1981,4,12,20.096,14.428,22.6649969815753,7.36
Indiana,1981,4,13,24.335,11.574,0,13.54
Indiana,1981,4,14,22.722,8.821,16.3664519786835,18.82
Indiana,1981,4,15,13.269,0.811,0,26.33
Indiana,1981,4,16,16.401,3.349,1.43940150737265,15.69
Indiana,1981,4,17,24.636,13.483,3.77645319622388,16.58
Indiana,1981,4,18,22.675,11.151,0,26.22
Indiana,1981,4,19,14.084,6.661,4.49910706288392,5.96
Indiana,1981,4,20,11.549,4.492,1.50903789864287,25.44
Indiana,1981,4,21,13.289,0.513,0,26.15
Indiana,1981,4,22,17.79,7.16,11.863156977256,5.67
Indiana,1981,4,23,17.92,11.973,1.18410587310791,20.23
Indiana,1981,4,24,13.778,4.963,0,9.97
Indiana,1981,4,25,14.874,3.662,0,22.89
Indiana,1981,4,26,25.17,7.098,3.7861645220687,21.71
Indiana,1981,4,27,26.535,11.383,0,24.3
Indiana,1981,4,28,25.289,17.366,1.71180289862605,16.58
Indiana,1981,4,29,21.485,8.857,29.0215798032136,11.54
Indiana,1981,4,30,16.904,9.299,13.6355608701706,16.31
Indiana,1981,5,1,15.181,4.546,5.44464685947332,21.72
Indiana,1981,5,2,15.35,1.937,0,28.22
Indiana,1981,5,3,21.45,6.732,0,27.78
Indiana,1981,5,4,24.728,11.458,0,22.7
Indiana,1981,5,5,20.57,10.764,7.62555897233597,7.3
Indiana,1981,5,6,14.921,8.125,1.43482685088614,27.07
Indiana,1981,5,7,15.336,3.091,0,28.51
Indiana,1981,5,8,19.721,4.144,0,26.9
Indiana,1981,5,9,20.857,11.306,6.47681990488991,15.28
Indiana,1981,5,10,17.2,13.833,45.2608165859942,2.85
Indiana,1981,5,11,13.99,7.725,12.9958808701076,4.88
Indiana,1981,5,12,15.206,3.459,0,25.54
Indiana,1981,5,13,16.008,7.289,4.7523316076763,11
Indiana,1981,5,14,12.808,8.666,56.6928781157117,3.09
Indiana,1981,5,15,17.222,7.871,5.24596662589261,20.57
Indiana,1981,5,16,21.137,5.525,0,26.53
Indiana,1981,5,17,18.733,10.494,2.93616652487572,14.83
Indiana,1981,5,18,15.843,4.655,21.6595162960971,5.42
Indiana,1981,5,19,18.008,8.521,1.01840595262814,26.39
Indiana,1981,5,20,20.607,4.912,0,30.04
Indiana,1981,5,21,24.038,5.622,0,29.74
Indiana,1981,5,22,23.742,8.984,0,26.34
Indiana,1981,5,23,25.744,14.564,1.67071223256698,20.21
Indiana,1981,5,24,25.402,17.948,11.2290382385254,17.26
Indiana,1981,5,25,24.441,14.596,7.6090544462204,25.56
Indiana,1981,5,26,22.424,16.252,1.67813340692646,9.15
Indiana,1981,5,27,21.27,15.494,11.1437438593498,15.71
Indiana,1981,5,28,22.455,10.198,0,26.68
Indiana,1981,5,29,27.006,13.507,0,25.03
Indiana,1981,5,30,24.244,17.287,5.84614872929023,13.17
Indiana,1981,5,31,21.813,8.438,0,29.31
Indiana,1981,6,1,21.246,12.052,0,20.48
Indiana,1981,6,2,25.802,16.706,0,18.06
Indiana,1981,6,3,26.828,18.725,2.75917559588379,19.77
Indiana,1981,6,4,26.18,16.001,0,27.2
Indiana,1981,6,5,27.322,16.926,17.4139440059662,18.78
Indiana,1981,6,6,25.835,20.017,2.31786072254181,24.26
Indiana,1981,6,7,26.494,11.967,0,29.96
Indiana,1981,6,8,29.63,19.185,2.28030497328291,20.03
Indiana,1981,6,9,26.122,17.894,40.2793866074944,24.94
Indiana,1981,6,10,24.993,15.987,36.1827845613334,25.61
Indiana,1981,6,11,25.431,13.186,0,20.82
Indiana,1981,6,12,23.991,17.339,14.6283686160018,5.81
Indiana,1981,6,13,27.569,21.124,30.03845081912,12.77
Indiana,1981,6,14,30.107,24.031,0,23.01
Indiana,1981,6,15,30.807,23.789,0,27.07
Indiana,1981,6,16,27.934,19.271,9.64498519897461,13.37
Indiana,1981,6,17,23.171,11.618,0,30.41
Indiana,1981,6,18,26.072,14.082,0,30.47
Indiana,1981,6,19,24.936,16.463,0,20.07
Indiana,1981,6,20,27.362,16.013,0,24.75
Indiana,1981,6,21,25.814,19.071,7.53377377981224,10.32
Indiana,1981,6,22,25.015,18.72,35.9407663345337,26.37
Indiana,1981,6,23,23.913,14.696,0,27.03
Indiana,1981,6,24,29.213,17.273,0,22.08
Indiana,1981,6,25,28.121,21.423,11.7809116840313,25.95
Indiana,1981,6,26,23.44,14.198,0,25.91
Indiana,1981,6,27,24.432,11.751,0,27.42
Indiana,1981,6,28,27.59,16.23,0,23.34
Indiana,1981,6,29,30.02,20.362,0,26.53
Indiana,1981,6,30,28.519,21.863,5.74587583531638,20.43
Indiana,1981,7,1,26.358,20.39,3.84966135021614,16.41
Indiana,1981,7,2,25.207,18.165,4.82002423945005,21.9
Indiana,1981,7,3,25.642,16.774,0,22.93
Indiana,1981,7,4,25.27,19.196,3.06467924866638,12.77
Indiana,1981,7,5,26.864,20.283,29.5644700527191,12.43
Indiana,1981,7,6,28.299,18.626,0,22.8
Indiana,1981,7,7,29.578,19.143,0,24.02
Indiana,1981,7,8,30.42,22.731,0,25.92
Indiana,1981,7,9,30.724,23.177,1.52340531343498,23.34
Indiana,1981,7,10,27.116,17.939,0,29.67
Indiana,1981,7,11,28.793,14.673,0,29.39
Indiana,1981,7,12,30.886,19.285,0,21.2
Indiana,1981,7,13,32.357,24.631,4.19713854785186,22.06
Indiana,1981,7,14,27.906,20.414,0,26.55
Indiana,1981,7,15,26.506,20.035,1.48909781597695,13.31
Indiana,1981,7,16,26.762,19.934,1.06746058185081,20.42
Indiana,1981,7,17,28.813,18.723,0,25.55
Indiana,1981,7,18,29.215,18.607,0,24.25
Indiana,1981,7,19,28.041,22.354,28.8828611373901,4.61
Indiana,1981,7,20,28.621,22.274,16.4422671297189,15.56
Indiana,1981,7,21,25.703,20.012,1.55185799189894,21.94
Indiana,1981,7,22,22.524,13.609,0,21.14
Indiana,1981,7,23,24.498,15.055,0,22.57
Indiana,1981,7,24,26.783,17.034,6.74279876091077,23.24
Indiana,1981,7,25,26.83,18.076,1.79435602404965,17.05
Indiana,1981,7,26,26.993,21.857,41.0708987985231,14.54
Indiana,1981,7,27,24.039,17.821,13.0549103014346,6.73
Indiana,1981,7,28,22.969,19.293,22.5663355265056,9.46
Indiana,1981,7,29,21.202,12.889,0,17.85
Indiana,1981,7,30,23.601,14.679,0,26.52
Indiana,1981,7,31,25.646,13.477,0,27.91
Indiana,1981,8,1,27.338,13.946,0,26.76
Indiana,1981,8,2,27.831,16.726,0,23.3
Indiana,1981,8,3,25.902,21.242,2.84524559964439,10.85
Indiana,1981,8,4,28.744,19.176,0,19.58
Indiana,1981,8,5,28.883,21.248,8.87502133846496,16.83
Indiana,1981,8,6,27.372,21.025,16.7180206397575,15.83
Indiana,1981,8,7,25.995,20.148,0,22.62
Indiana,1981,8,8,23.575,17.649,0,16.88
Indiana,1981,8,9,25.821,16.22,0,22.15
Indiana,1981,8,10,26.388,18.483,3.33762764927314,19.69
Indiana,1981,8,11,24.029,15.571,0,22.83
Indiana,1981,8,12,25.771,16.309,0,21.98
Indiana,1981,8,13,27.55,18.642,0,22.96
Indiana,1981,8,14,25.959,19.175,0,11.52
Indiana,1981,8,15,26.407,21.531,6.50450587272644,13.2
Indiana,1981,8,16,23.87,18.279,0,14.29
Indiana,1981,8,17,21.567,12.477,0,25.52
Indiana,1981,8,18,22.542,11.515,0,25.57
Indiana,1981,8,19,24.566,14.422,0,24.85
Indiana,1981,8,20,25.373,13.153,0,25.18
Indiana,1981,8,21,25.961,14.51,0,24.36
Indiana,1981,8,22,25.335,14.217,0,24.93
Indiana,1981,8,23,26.321,14.08,0,20.19
Indiana,1981,8,24,27.682,15.65,0,21.34
Indiana,1981,8,25,28.021,18.85,1.29456222056845,18.79
Indiana,1981,8,26,27.23,19.581,2.77304053306437,16.69
Indiana,1981,8,27,24.738,19.434,24.885275959889,8.85
Indiana,1981,8,28,25.826,19.288,14.6779268980026,13.17
Indiana,1981,8,29,26.278,19.505,16.0109549760818,14.13
Indiana,1981,8,30,27.086,19.032,13.9365643262863,18.79
Indiana,1981,8,31,28.5,20.789,17.6571786402633,18.12
Indiana,1981,9,1,25.3,20.759,11.4447541768072,6.16
Indiana,1981,9,2,24.396,20.803,11.8794381618272,8.02
Indiana,1981,9,3,22.82,20.072,6.3167095183303,5.88
Indiana,1981,9,4,23.096,19.395,0,12.75
Indiana,1981,9,5,22.098,14.736,0,12.21
Indiana,1981,9,6,23.569,17.285,0,13.91
Indiana,1981,9,7,23.93,15.802,0,12.28
Indiana,1981,9,8,20.961,15.04,11.7094099521182,19.38
Indiana,1981,9,9,21.828,11.818,0,20.6
Indiana,1981,9,10,26.415,15.216,0,21.4
Indiana,1981,9,11,27.469,17.312,0,20.55
Indiana,1981,9,12,27.712,18.029,0,18.16
Indiana,1981,9,13,28.459,19.534,2.07324686238053,15.45
Indiana,1981,9,14,25.342,19.546,2.93827323656615,9.67
Indiana,1981,9,15,23.053,14.47,0,16.61
Indiana,1981,9,16,18.981,12.983,4.78534102438744,13.87
Indiana,1981,9,17,15.259,9.456,5.78221678733826,13.47
Indiana,1981,9,18,15.452,8.575,1.36654376979095,13.08
Indiana,1981,9,19,21.796,9.698,0,20.25
Indiana,1981,9,20,22.355,11.886,0,18.61
Indiana,1981,9,21,24.063,12.934,0,18.93
Indiana,1981,9,22,21.737,10.298,0,19.28
Indiana,1981,9,23,16.59,6.243,0,20.16
Indiana,1981,9,24,20.777,7.899,0,17.98
Indiana,1981,9,25,23.833,13.881,0,15
Indiana,1981,9,26,27.051,18.846,1.00207720061007,13.56
Indiana,1981,9,27,25.321,12.331,15.4205113649368,19.25
Indiana,1981,9,28,18.63,7.891,0,19.2
Indiana,1981,9,29,17.889,7.636,0,8.51
Indiana,1981,9,30,26.967,13.879,0,16.88
Indiana,1981,10,1,24.123,15.061,0,15.04
Indiana,1981,10,2,14.631,5.194,0,11.49
Indiana,1981,10,3,13.984,3.257,0,17.6
Indiana,1981,10,4,19.154,8.277,0,9.3
Indiana,1981,10,5,25.542,12.018,0,12.05
Indiana,1981,10,6,23.548,14.076,0,10
Indiana,1981,10,7,14.078,6.541,0,14.99
Indiana,1981,10,8,13.694,6.442,0,15.86
Indiana,1981,10,9,16.934,5.365,0,16.6
Indiana,1981,10,10,14.278,9.427,0,3.55
Indiana,1981,10,11,16.957,7.643,0,16.39
Indiana,1981,10,12,18.48,7.95,0,15.72
Indiana,1981,10,13,21.386,8.537,0,14.58
Indiana,1981,10,14,17.151,12.643,3.06886732568046,3.7
Indiana,1981,10,15,18.009,12.8,1.14797124183497,3.97
Indiana,1981,10,16,16.796,8.17,0,15.38
Indiana,1981,10,17,18.992,7.771,8.89846232990976,5.98
Indiana,1981,10,18,18.231,7.262,13.8736963272095,9.27
Indiana,1981,10,19,9.727,2.112,0,15.45
Indiana,1981,10,20,18.887,6.31,0,14.67
Indiana,1981,10,21,16.92,10.775,0,8.15
Indiana,1981,10,22,8.966,5.777,9.41855609414688,1.54
Indiana,1981,10,23,5.913,0.071,0,13.63
Indiana,1981,10,24,5.326,-5.815,0,14.86
Indiana,1981,10,25,12.375,-1.354,0,13.48
Indiana,1981,10,26,13.059,7.007,1.22541487206718,3.79
Indiana,1981,10,27,13.222,8.957,1.75751447670791,3.82
Indiana,1981,10,28,16.232,1.772,0,11.68
Indiana,1981,10,29,17.492,6.349,0,13.18
Indiana,1981,10,30,21.247,8.774,0,12.73
Indiana,1981,10,31,20.99,11.261,0,9.8
Indiana,1981,11,1,20.209,13.771,0,4.98
Indiana,1981,11,2,19.519,13.687,2.00498402108451,5.53
Indiana,1981,11,3,20.161,12.56,0,6.91
Indiana,1981,11,4,21.083,13.059,1.60628557199516,9.37
Indiana,1981,11,5,16.711,11.678,2.41402573988125,8.19
Indiana,1981,11,6,12.261,6.309,0,10.17
Indiana,1981,11,7,12.13,0.49,0,12.12
Indiana,1981,11,8,14.881,4.278,0,6.08
Indiana,1981,11,9,12.392,4.644,1.26778483390311,7.16
Indiana,1981,11,10,8.18,-3.867,0,12.07
Indiana,1981,11,11,11.127,-0.734,0,11.63
Indiana,1981,11,12,10.288,0.039,0,11.5
Indiana,1981,11,13,11.18,-0.29,0,9.9
Indiana,1981,11,14,13.902,-0.868,0,11.45
Indiana,1981,11,15,15.015,-0.976,0,11.09
Indiana,1981,11,16,14.841,4.212,0,8.85
Indiana,1981,11,17,13.205,4.586,0,10.42
Indiana,1981,11,18,12.289,1.091,0,10.02
Indiana,1981,11,19,16.562,8.595,8.42476073353282,3.64
Indiana,1981,11,20,12.973,0.794,28.8337320088203,3.79
Indiana,1981,11,21,1.059,-3.552,0,8.25
Indiana,1981,11,22,1.512,-6.142,0,10.35
Indiana,1981,11,23,2.861,-5.05,7.46472477908355,3.02
Indiana,1981,11,24,3.746,0.482,2.35607027934748,5.51
Indiana,1981,11,25,6.053,-0.836,0,8.11
Indiana,1981,11,26,15.313,3.623,4.65756058692435,1.6
Indiana,1981,11,27,13.756,1.361,1.2698769569397,9.41
Indiana,1981,11,28,3.013,-3.073,0,9.12
Indiana,1981,11,29,3.292,-4.407,0,9.59
Indiana,1981,11,30,3.726,-3.784,1.02273580472456,5.51
Indiana,1981,12,1,9.934,1.13,9.03505568237506,5.38
Indiana,1981,12,2,5.2,1.054,0,4.18
Indiana,1981,12,3,7.181,-2.671,0,7.02
Indiana,1981,12,4,4.346,1.059,6.80646895813197,4.65
Indiana,1981,12,5,1.218,-3.795,0,5.78
Indiana,1981,12,6,6.016,-4.177,0,7.29
Indiana,1981,12,7,12.318,2.308,0,7.58
Indiana,1981,12,8,8.967,0.175,0,4.65
Indiana,1981,12,9,0.39,-4.099,0,8.53
Indiana,1981,12,10,-0.457,-5.783,0,7.59
Indiana,1981,12,11,0.778,-4.037,0,5.76
Indiana,1981,12,12,0.73,-3.826,0,4.99
Indiana,1981,12,13,2.56,-4.468,0,6.87
Indiana,1981,12,14,3.216,-2.031,0,7.34
Indiana,1981,12,15,1.153,-3.777,0,5.91
Indiana,1981,12,16,-1.796,-7.897,0,6.18
Indiana,1981,12,17,-3.185,-7.143,10.0470781326294,6.05
Indiana,1981,12,18,-7.441,-12.53,1.0597100857126,9.42
Indiana,1981,12,19,-12.193,-16.996,0,9.84
Indiana,1981,12,20,-9.99,-22.399,0,9.74
Indiana,1981,12,21,0.185,-10.398,8.89473259320539,3.13
Indiana,1981,12,22,1.853,0.01,5.14596418616975,3.04
Indiana,1981,12,23,0.32,-9.206,22.9448080062866,8.48
Indiana,1981,12,24,-4.229,-11.72,0,9.61
Indiana,1981,12,25,0.356,-9.666,0,9.01
Indiana,1981,12,26,3.16,-3.537,0,6.05
Indiana,1981,12,27,2.517,-2.826,7.25020468235016,4.18
Indiana,1981,12,28,-2.854,-4.645,8.63710045814514,3.2
Indiana,1981,12,29,-3.866,-9.853,0,7.35
Indiana,1981,12,30,-4.385,-15.537,0,8.61
Indiana,1981,12,31,2.206,-4.123,6.70334994782706,2.08
Indiana,1982,1,1,2.468,-7.443,0,5.99
Indiana,1982,1,2,3.067,-7.451,0,4.29
Indiana,1982,1,3,5.188,1.543,4.40942719797022,3.07
Indiana,1982,1,4,8.415,-6.879,8.24183225620345,3.39
Indiana,1982,1,5,5.417,-9.163,0,9.02
Indiana,1982,1,6,2.62,-1.088,0,2.32
Indiana,1982,1,7,-1.237,-10.591,0,9.12
Indiana,1982,1,8,-1.698,-16.069,0,9.12
Indiana,1982,1,9,-3.06,-17.329,1.94014829196476,10.58
Indiana,1982,1,10,-18.214,-28.792,0,10.86
Indiana,1982,1,11,-15.424,-25.726,0,9.14
Indiana,1982,1,12,-10.592,-19.765,1.86739861965179,6.17
Indiana,1982,1,13,-9.942,-11.341,5.0672270836003,8.49
Indiana,1982,1,14,-11.769,-16.216,0,8.64
Indiana,1982,1,15,-5.836,-28.4,1.0674297808464,8.05
Indiana,1982,1,16,-1.718,-26.445,6.23183250417014,11.47
Indiana,1982,1,17,-18.271,-32.45,2.16427445411682,6.98
Indiana,1982,1,18,-8.187,-17.57,0,10.63
Indiana,1982,1,19,-2.489,-10.953,0,5
Indiana,1982,1,20,-3.33,-12.864,0,7.92
Indiana,1982,1,21,0.327,-4.828,5.47674298275069,6.78
Indiana,1982,1,22,1.965,-9.852,12.0302343993899,2.37
Indiana,1982,1,23,8.855,-10.779,14.7232890128635,7.95
Indiana,1982,1,24,-11.65,-17.798,0,11.02
Indiana,1982,1,25,-7.794,-14.185,2.28874689366876,8.71
Indiana,1982,1,26,-12.563,-23.87,0,12.59
Indiana,1982,1,27,3.011,-16.009,0,12.14
Indiana,1982,1,28,3.207,-2.066,0,10.66
Indiana,1982,1,29,5.371,-8.3,0,7.99
Indiana,1982,1,30,4.795,-1.247,36.5463606638627,1.69
Indiana,1982,1,31,-1.658,-9.505,45.7137379569303,3.81
Indiana,1982,2,1,-10.242,-21.165,0,13.38
Indiana,1982,2,2,-5.771,-15.589,0,12.53
